AGENCY_ID,PRIMARY_AGENCY_ID,PROD_ABBR,PROD_LINE,STATE_ABBR,STAT_PROFILE_DATE_YEAR,RETENTION_POLY_QTY,POLY_INFORCE_QTY,PREV_POLY_INFORCE_QTY,NB_WRTN_PREM_AMT,WRTN_PREM_AMT,PREV_WRTN_PREM_AMT,PRD_ERND_PREM_AMT,PRD_INCRD_LOSSES_AMT,MONTHS,RETENTION_RATIO,LOSS_RATIO,LOSS_RATIO_3YR,GROWTH_RATE_3YR,AGENCY_APPOINTMENT_YEAR,ACTIVE_PRODUCERS,MAX_AGE,MIN_AGE,VENDOR_IND,VENDOR,PL_START_YEAR,PL_END_YEAR,COMMISIONS_START_YEAR,COMMISIONS_END_YEAR,CL_START_YEAR,CL_END_YEAR,ACTIVITY_NOTES_START_YEAR,ACTIVITY_NOTES_END_YEAR,CL_BOUND_CT_MDS,CL_QUO_CT_MDS,CL_BOUND_CT_SBZ,CL_QUO_CT_SBZ,CL_BOUND_CT_eQT,CL_QUO_CT_eQT,PL_BOUND_CT_ELINKS,PL_QUO_CT_ELINKS,PL_BOUND_CT_PLRANK,PL_QUO_CT_PLRANK,PL_BOUND_CT_eQTte,PL_QUO_CT_eQTte,PL_BOUND_CT_APPLIED,PL_QUO_CT_APPLIED,PL_BOUND_CT_TRANSACTNOW,PL_QUO_CT_TRANSACTNOW
251,99999,ANNIV,PL,OH,2012,0,0,19,0,0,3957,0,3585.22,12,0,99998,-0.303031209,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,ANNIV,PL,OH,2013,0,0,0,0,0,0,0,0,12,99999,99999,-1.296565909,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,ANNIV,PL,OH,2014,0,0,0,0,0,0,0,0,12,99999,99999,99999,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,ANNIV,PL,OH,2015,0,0,0,0,0,0,0,0,5,99999,99999,99999,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,CYCLES,PL,OH,2006,0,5,99999,86.4,86.4,99999,67.15,0,5,99999,0,0.076985943,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,CYCLES,PL,OH,2007,5,12,5,0,172.8,86.4,172.8,0,12,1,0,0.485442432,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,CYCLES,PL,OH,2008,12,12,12,0,172.8,172.8,172.8,0,12,1,0,0.728658512,-0.208038025,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,CYCLES,PL,OH,2009,12,12,12,0,185.8,172.8,182.9,0,12,1,0,0.717930737,-0.243855369,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,CYCLES,PL,OH,2010,1,1,12,0,-5.45,185.8,16.7,0,12,0.083333333,99999,0.65013226,-0.332474286,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,CYCLES,PL,OH,2011,0,0,1,0,0,-5.45,0,0,12,0,99999,-0.1870866,-0.733571478,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,CYCLES,PL,OH,2012,0,0,0,0,0,0,0,0,2,99999,99999,-0.303031209,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2005,0,1,10,523,43.41,71.24,43.42,0,8,0,0,99999,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2006,0,0,1,0,0,43.41,-0.01,0,12,0,99999,0.076985943,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2007,0,1,0,435,102.21,0,102.21,0,12,99999,0,0.485442432,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2008,0,3,1,806,246.64,102.21,246.64,0,12,0,0,0.728658512,-0.208038025,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2009,0,0,3,0,0,246.64,0,0,12,0,99999,0.717930737,-0.243855369,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2010,0,0,0,0,0,0,0,0,12,99999,99999,0.65013226,-0.332474286,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2011,0,0,0,0,0,0,0,0,12,99999,99999,-0.1870866,-0.733571478,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,DWELLFIRE,PL,OH,2012,0,0,0,0,0,0,0,0,2,99999,99999,-0.303031209,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2005,572,646,723,2636,31613.46,36824.48,32643.65,62581.02,8,0.791147995,1.979568829,99999,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2006,773,818,1007,2346,38313.49,48220.02,40481.98,1662.27,12,0.767626614,0.043386024,0.076985943,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2007,700,735,818,2922,37169.24,38313.49,39834.14,22935.1,12,0.855745721,0.61704517,0.485442432,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2008,575,622,735,3153,28505.54,37169.24,34699.41,40123.53,12,0.782312925,1.407569546,0.728658512,-0.208038025,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2009,424,448,622,169,23973.16,28505.54,24839.51,-2213.78,12,0.681672026,-0.092344105,0.717930737,-0.243855369,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2010,344,353,448,0,17674.05,23973.16,22052.84,889.26,12,0.767857143,0.050314444,0.65013226,-0.332474286,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2011,65,65,353,0,-2578.58,17674.05,-8343.88,798.37,12,0.184135977,99999,-0.1870866,-0.733571478,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2012,0,0,65,0,0,-2578.58,0,0,12,0,99999,-0.303031209,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2013,0,0,0,0,0,0,0,0,12,99999,99999,-1.296565909,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2014,0,0,0,0,0,0,0,0,12,99999,99999,99999,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,HOMEOWNERS,PL,OH,2015,0,0,0,0,0,0,0,0,5,99999,99999,99999,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2005,8,8,8,0,185,185,124.69,0,8,1,0,99999,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2006,12,12,12,0,185,185,185,0,12,1,0,0.076985943,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2007,12,12,12,0,185,185,184.68,0,12,1,0,0.485442432,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2008,12,12,12,0,185,185,185.32,0,12,1,0,0.728658512,-0.208038025,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2009,12,12,12,0,153,185,164.83,0,12,1,0,0.717930737,-0.243855369,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2010,5,12,12,0,168.65,153,155.55,0,12,0.416666667,0,0.65013226,-0.332474286,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2011,0,3,12,0,-17.07,168.65,-108.38,0,12,0,99999,-0.1870866,-0.733571478,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOBILEHOME,PL,OH,2012,0,0,2,0,0,0,0,0,2,0,99999,-0.303031209,-1,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOTORHOME,PL,OH,2005,6,9,28,0,-8.06,287.9,3.06,0,8,0.214285714,99999,99999,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOTORHOME,PL,OH,2006,7,7,23,0,4.43,10.44,4.97,0,12,0.304347826,0,0.076985943,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOTORHOME,PL,OH,2007,0,0,7,0,0,4.43,0,0,12,0,99999,0.485442432,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,MOTORHOME,PL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,0.728658512,-0.208038025,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,YACHT,PL,OH,2005,0,0,8,0,0,426,0,0,8,0,99999,99999,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,YACHT,PL,OH,2006,0,0,0,0,0,-253.04,0,0,12,99999,99999,0.076985943,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,YACHT,PL,OH,2007,0,0,0,0,0,0,0,0,12,99999,99999,0.485442432,99999,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
251,99999,YACHT,PL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,0.728658512,-0.208038025,1999,14,72,51,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2005,0,0,0,0,0,0,0,0,8,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2006,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2007,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2008,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2009,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2010,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2011,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2012,0,0,0,0,0,0,0,-2000,12,99999,99997,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2013,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2014,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
257,99999,BOP,CL,KY,2015,0,0,0,0,0,0,0,0,5,99999,99999,99999,99999,1989,9,85,60,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
262,99999,BOILERMACH,CL,OH,2005,0,0,99999,0,151,99999,306.08,0,8,99999,0,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,BOILERMACH,CL,OH,2006,0,0,0,0,-202.46,577,-153.46,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,BOILERMACH,CL,OH,2007,0,0,0,0,0,-202.46,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,BOILERMACH,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMAUTO,CL,OH,2005,0,0,0,0,5075,5384.2,3897.36,0,8,99999,0,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMAUTO,CL,OH,2006,0,0,0,0,-3094.17,5617,-2617.1,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMAUTO,CL,OH,2007,0,0,0,0,0,-3094.17,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMAUTO,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMINLMAR,CL,OH,2005,0,0,0,0,1441.08,1513,1963.97,0,8,99999,0,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMINLMAR,CL,OH,2006,0,0,0,0,-989.02,2796.08,-742.73,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMINLMAR,CL,OH,2007,0,0,0,0,0,-989.02,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMINLMAR,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMPOL,CL,OH,2005,79,80,79,0,0,0,0,0,8,1,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMPOL,CL,OH,2006,0,0,120,0,0,0,0,0,12,0,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMPOL,CL,OH,2007,0,0,0,0,0,0,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMPOL,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMUMBREL,CL,OH,2005,0,0,0,0,606,600,406.61,0,8,99999,0,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMUMBREL,CL,OH,2006,0,0,0,0,-383.59,606,-332.12,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMUMBREL,CL,OH,2007,0,0,0,0,0,-383.59,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,COMMUMBREL,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,CRIME,CL,OH,2005,0,0,0,0,0,0,67.13,0,8,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,CRIME,CL,OH,2006,0,0,0,0,-15.1,100,-6.61,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,CRIME,CL,OH,2007,0,0,0,0,0,-15.1,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,CRIME,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,FIREALLIED,CL,OH,2005,0,0,0,0,1471,1434,5443.64,0,8,99999,0,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,FIREALLIED,CL,OH,2006,0,0,0,0,-2405.05,8136,-1714.03,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,FIREALLIED,CL,OH,2007,0,0,0,0,0,-2405.05,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,FIREALLIED,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,GENERALIAB,CL,OH,2005,0,0,0,0,3408,3339,3246.95,-6906,8,99999,-2.026408451,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,GENERALIAB,CL,OH,2006,0,0,0,0,-2382.7,4851,-1970.7,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,GENERALIAB,CL,OH,2007,0,0,0,0,0,-2382.7,0,0,12,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,GENERALIAB,CL,OH,2008,0,0,0,0,0,0,0,0,2,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,ANNIV,PL,OH,2005,390,390,541,593.18,36776.81,44023.21,38527.99,22112.76,8,0.720887246,0.601269115,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,ANNIV,PL,OH,2006,0,0,646,0,0,55834.03,13334.83,-9622.31,12,0,99997,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,ANNIV,PL,OH,2007,0,0,0,0,0,0,0,-948.84,12,99999,99997,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,ANNIV,PL,OH,2008,0,0,0,0,0,0,0,0,8,99999,99999,99999,99999,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
262,99999,ANNIV,PL,OH,2009,0,0,0,0,0,0,0,0,12,99999,99999,99999,-1,1993,24,94,45,N,Unknown,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,10,384,15,29,0,0,0,0
